### OUTPUT ###
ID#1 : time : 473, Operation : delete, fitness : -1.0
ID#250 : time : 273, Operation : insert_after, fitness : -1.0
ID#251 : time : 402, Operation : insert_after, fitness : -1.0
ID#252 : time : 342, Operation : insert_after, fitness : -1.0
ID#253 : time : 52, Operation : insert_before, fitness : -1.0
ID#254 : time : 65, Operation : insert_after, fitness : -1.0
ID#255 : time : 623, Operation : delete, fitness : 0.969696969697
ID#256 : time : 331, Operation : replace, fitness : -1.0
ID#257 : time : 52, Operation : replace, fitness : -1.0
ID#258 : time : 57, Operation : insert_before, fitness : -1.0
ID#259 : time : 279, Operation : delete, fitness : -1.0
ID#260 : time : 43, Operation : insert_after, fitness : -1.0
ID#261 : time : 10, Operation : insert_after, fitness : -1.0
ID#262 : time : 316, Operation : delete, fitness : -1.0
ID#263 : time : 58, Operation : delete, fitness : -1.0
ID#264 : time : 334, Operation : insert_after, fitness : -1.0
ID#265 : time : 20, Operation : delete, fitness : -1.0
ID#266 : time : 256, Operation : delete, fitness : 0.939393939394
ID#267 : time : 289, Operation : insert_after, fitness : -1.0
ID#268 : time : 20, Operation : delete, fitness : -1.0
ID#269 : time : 53, Operation : insert_before, fitness : -1.0
ID#270 : time : 19, Operation : delete, fitness : -1.0
ID#271 : time : 54, Operation : insert_after, fitness : -1.0
ID#272 : time : 9, Operation : insert_before, fitness : -1.0
ID#273 : time : 315, Operation : replace, fitness : -1.0
ID#274 : time : 522, Operation : delete, fitness : 0.984848484848
ID#275 : time : 316, Operation : insert_before, fitness : -1.0
ID#276 : time : 330, Operation : insert_after, fitness : -1.0
ID#277 : time : 56, Operation : insert_before, fitness : -1.0
ID#278 : time : 329, Operation : insert_after, fitness : -1.0
ID#279 : time : 18, Operation : delete, fitness : -1.0
ID#280 : time : 315, Operation : replace, fitness : -1.0
ID#281 : time : 19, Operation : delete, fitness : -1.0
ID#282 : time : 54, Operation : insert_before, fitness : -1.0
ID#283 : time : 333, Operation : insert_before, fitness : -1.0
ID#284 : time : 20, Operation : delete, fitness : -1.0
ID#285 : time : 318, Operation : insert_before, fitness : -1.0
ID#286 : time : 55, Operation : replace, fitness : -1.0
ID#287 : time : 46, Operation : insert_before, fitness : -1.0
ID#288 : time : 526, Operation : insert_before, fitness : 0.984848484848
ID#289 : time : 44, Operation : replace, fitness : -1.0
ID#290 : time : 20, Operation : delete, fitness : -1.0
ID#291 : time : 330, Operation : insert_after, fitness : -1.0
ID#292 : time : 301, Operation : replace, fitness : -1.0
ID#293 : time : 52, Operation : insert_after, fitness : -1.0
ID#294 : time : 51, Operation : insert_after, fitness : -1.0
ID#295 : time : 10, Operation : delete, fitness : -1.0
ID#296 : time : 22, Operation : delete, fitness : -1.0
ID#297 : time : 273, Operation : insert_before, fitness : -1.0
ID#298 : time : 333, Operation : replace, fitness : -1.0
ID#299 : time : 318, Operation : insert_after, fitness : -1.0
ID#300 : time : 587, Operation : insert_after, fitness : 1.0
### Failure Time Ratio ###
FTR:0.628516597934(15393/24491)
failure variants:0.913333333333(274/300)
### Solution Time Ratio ###
the solution ID : 300
STR:0.0239679882406(587/24491)
