### OUTPUT ###
ID#1 : time : 961, Operation : delete, fitness : -1.0
ID#56 : time : 94, Operation : replace, fitness : -1.0
ID#57 : time : 18, Operation : delete, fitness : -1.0
ID#58 : time : 77, Operation : insert_before, fitness : -1.0
ID#59 : time : 0, Operation : insert_after, fitness : -1.0
ID#60 : time : 80, Operation : insert_before, fitness : -1.0
ID#61 : time : 398, Operation : replace, fitness : 0.984848484848
ID#62 : time : 64, Operation : delete, fitness : -1.0
ID#63 : time : 91, Operation : insert_before, fitness : -1.0
ID#64 : time : 183, Operation : insert_before, fitness : -1.0
ID#65 : time : 25, Operation : delete, fitness : -1.0
ID#66 : time : 29, Operation : delete, fitness : -1.0
ID#67 : time : 96, Operation : replace, fitness : -1.0
ID#68 : time : 0, Operation : insert_before, fitness : -1.0
ID#69 : time : 22, Operation : delete, fitness : -1.0
ID#70 : time : 93, Operation : replace, fitness : -1.0
ID#71 : time : 674, Operation : insert_before, fitness : -1.0
ID#72 : time : 904, Operation : insert_after, fitness : -1.0
ID#73 : time : 938, Operation : delete, fitness : -1.0
ID#74 : time : 893, Operation : replace, fitness : -1.0
ID#75 : time : 789, Operation : replace, fitness : -1.0
ID#76 : time : 794, Operation : delete, fitness : -1.0
ID#77 : time : 792, Operation : replace, fitness : -1.0
ID#78 : time : 804, Operation : insert_before, fitness : -1.0
ID#79 : time : 1270, Operation : replace, fitness : 0.969696969697
ID#80 : time : 498, Operation : delete, fitness : -1.0
ID#81 : time : 1178, Operation : replace, fitness : 0.969696969697
ID#82 : time : 564, Operation : replace, fitness : -1.0
ID#83 : time : 432, Operation : delete, fitness : -1.0
ID#84 : time : 782, Operation : insert_before, fitness : -1.0
ID#85 : time : 483, Operation : insert_after, fitness : -1.0
ID#86 : time : 492, Operation : replace, fitness : -1.0
ID#87 : time : 855, Operation : delete, fitness : -1.0
ID#88 : time : 856, Operation : replace, fitness : -1.0
ID#89 : time : 435, Operation : delete, fitness : -1.0
ID#90 : time : 735, Operation : insert_after, fitness : -1.0
ID#91 : time : 734, Operation : insert_before, fitness : -1.0
ID#92 : time : 830, Operation : replace, fitness : -1.0
ID#93 : time : 815, Operation : replace, fitness : -1.0
ID#94 : time : 810, Operation : replace, fitness : -1.0
ID#95 : time : 78, Operation : replace, fitness : -1.0
ID#96 : time : 431, Operation : delete, fitness : -1.0
ID#97 : time : 847, Operation : delete, fitness : -1.0
ID#98 : time : 860, Operation : replace, fitness : -1.0
ID#99 : time : 809, Operation : replace, fitness : -1.0
ID#100 : time : 731, Operation : insert_before, fitness : -1.0
ID#101 : time : 15, Operation : delete, fitness : -1.0
ID#102 : time : 811, Operation : insert_after, fitness : -1.0
ID#103 : time : 812, Operation : insert_after, fitness : -1.0
ID#104 : time : 792, Operation : delete, fitness : -1.0
ID#105 : time : 818, Operation : replace, fitness : -1.0
ID#106 : time : 827, Operation : replace, fitness : -1.0
ID#107 : time : 434, Operation : delete, fitness : -1.0
ID#108 : time : 882, Operation : delete, fitness : -1.0
ID#109 : time : 884, Operation : replace, fitness : -1.0
ID#110 : time : 550, Operation : replace, fitness : 0.939393939394
ID#111 : time : 588, Operation : insert_after, fitness : -1.0
ID#112 : time : 969, Operation : insert_before, fitness : -1.0
ID#113 : time : 806, Operation : insert_before, fitness : -1.0
ID#114 : time : 18, Operation : delete, fitness : -1.0
ID#115 : time : 410, Operation : delete, fitness : 0.969696969697
ID#116 : time : 14, Operation : delete, fitness : -1.0
ID#117 : time : 478, Operation : insert_after, fitness : -1.0
ID#118 : time : 803, Operation : delete, fitness : -1.0
ID#119 : time : 77, Operation : insert_after, fitness : -1.0
ID#120 : time : 1082, Operation : delete, fitness : 0.969696969697
ID#121 : time : 474, Operation : insert_before, fitness : -1.0
ID#122 : time : 0, Operation : insert_before, fitness : -1.0
ID#123 : time : 65, Operation : insert_before, fitness : -1.0
ID#124 : time : 501, Operation : insert_after, fitness : -1.0
ID#125 : time : 80, Operation : replace, fitness : -1.0
ID#126 : time : 787, Operation : delete, fitness : -1.0
ID#127 : time : 788, Operation : replace, fitness : -1.0
ID#128 : time : 68, Operation : insert_before, fitness : -1.0
ID#129 : time : 846, Operation : replace, fitness : -1.0
ID#130 : time : 740, Operation : delete, fitness : -1.0
ID#131 : time : 1219, Operation : delete, fitness : 0.969696969697
ID#132 : time : 86, Operation : replace, fitness : -1.0
ID#133 : time : 511, Operation : insert_before, fitness : -1.0
ID#134 : time : 867, Operation : replace, fitness : -1.0
ID#135 : time : 442, Operation : delete, fitness : -1.0
ID#136 : time : 827, Operation : delete, fitness : -1.0
ID#137 : time : 69, Operation : insert_before, fitness : -1.0
ID#138 : time : 1098, Operation : replace, fitness : 0.969696969697
ID#139 : time : 921, Operation : replace, fitness : -1.0
ID#140 : time : 797, Operation : replace, fitness : -1.0
ID#141 : time : 0, Operation : insert_before, fitness : -1.0
ID#142 : time : 77, Operation : insert_after, fitness : -1.0
ID#143 : time : 93, Operation : replace, fitness : -1.0
ID#144 : time : 79, Operation : replace, fitness : -1.0
ID#145 : time : 27, Operation : delete, fitness : -1.0
ID#146 : time : 1202, Operation : insert_after, fitness : -1.0
ID#147 : time : 13, Operation : insert_before, fitness : -1.0
ID#148 : time : 75, Operation : insert_before, fitness : -1.0
ID#149 : time : 1399, Operation : replace, fitness : -1.0
ID#150 : time : 1318, Operation : replace, fitness : -1.0
ID#151 : time : 1190, Operation : replace, fitness : -1.0
ID#152 : time : 68, Operation : replace, fitness : -1.0
ID#153 : time : 1144, Operation : replace, fitness : -1.0
ID#154 : time : 1126, Operation : insert_after, fitness : -1.0
ID#155 : time : 377, Operation : insert_after, fitness : 0.984848484848
ID#156 : time : 64, Operation : insert_before, fitness : -1.0
ID#157 : time : 1188, Operation : replace, fitness : -1.0
ID#158 : time : 77, Operation : delete, fitness : -1.0
ID#159 : time : 410, Operation : delete, fitness : 0.969696969697
ID#160 : time : 27, Operation : delete, fitness : -1.0
ID#161 : time : 1125, Operation : insert_after, fitness : -1.0
ID#162 : time : 1192, Operation : insert_after, fitness : -1.0
ID#163 : time : 72, Operation : insert_before, fitness : -1.0
ID#164 : time : 1258, Operation : delete, fitness : -1.0
ID#165 : time : 1307, Operation : replace, fitness : -1.0
ID#166 : time : 81, Operation : replace, fitness : -1.0
ID#167 : time : 14, Operation : delete, fitness : -1.0
ID#168 : time : 14, Operation : delete, fitness : -1.0
ID#169 : time : 1202, Operation : delete, fitness : -1.0
ID#170 : time : 94, Operation : insert_after, fitness : -1.0
ID#171 : time : 1251, Operation : insert_before, fitness : -1.0
ID#172 : time : 102, Operation : insert_before, fitness : -1.0
ID#173 : time : 1146, Operation : delete, fitness : -1.0
ID#174 : time : 412, Operation : delete, fitness : 0.984848484848
ID#175 : time : 1126, Operation : insert_before, fitness : -1.0
ID#176 : time : 65, Operation : replace, fitness : -1.0
ID#177 : time : 1127, Operation : insert_after, fitness : -1.0
ID#178 : time : 85, Operation : replace, fitness : -1.0
ID#179 : time : 30, Operation : insert_before, fitness : -1.0
ID#180 : time : 30, Operation : insert_before, fitness : -1.0
ID#181 : time : 14, Operation : insert_after, fitness : -1.0
ID#182 : time : 92, Operation : replace, fitness : -1.0
ID#183 : time : 1342, Operation : insert_after, fitness : -1.0
ID#184 : time : 1495, Operation : replace, fitness : -1.0
ID#185 : time : 124, Operation : insert_after, fitness : -1.0
ID#186 : time : 1200, Operation : replace, fitness : -1.0
ID#187 : time : 74, Operation : insert_after, fitness : -1.0
ID#188 : time : 1205, Operation : insert_after, fitness : -1.0
ID#189 : time : 1199, Operation : replace, fitness : -1.0
ID#190 : time : 1473, Operation : delete, fitness : 0.969696969697
ID#191 : time : 64, Operation : insert_before, fitness : -1.0
ID#192 : time : 1312, Operation : replace, fitness : -1.0
ID#193 : time : 1201, Operation : replace, fitness : -1.0
ID#194 : time : 346, Operation : replace, fitness : 0.969696969697
ID#195 : time : 443, Operation : delete, fitness : 0.984848484848
ID#196 : time : 1246, Operation : insert_before, fitness : -1.0
ID#197 : time : 58, Operation : replace, fitness : -1.0
ID#198 : time : 0, Operation : insert_after, fitness : -1.0
ID#199 : time : 1220, Operation : insert_before, fitness : -1.0
ID#200 : time : 68, Operation : replace, fitness : -1.0
ID#201 : time : 81, Operation : insert_after, fitness : -1.0
ID#202 : time : 64, Operation : delete, fitness : -1.0
ID#203 : time : 32, Operation : delete, fitness : -1.0
ID#204 : time : 0, Operation : insert_before, fitness : -1.0
ID#205 : time : 1247, Operation : insert_after, fitness : -1.0
ID#206 : time : 1192, Operation : replace, fitness : -1.0
ID#207 : time : 14, Operation : insert_after, fitness : -1.0
ID#208 : time : 66, Operation : replace, fitness : -1.0
ID#209 : time : 60, Operation : replace, fitness : -1.0
ID#210 : time : 89, Operation : replace, fitness : -1.0
ID#211 : time : 2344, Operation : random-crossover, fitness : -1.0
ID#212 : time : 2344, Operation : random-crossover, fitness : -1.0
ID#213 : time : 2343, Operation : random-crossover, fitness : -1.0
ID#214 : time : 2330, Operation : random-crossover, fitness : -1.0
ID#215 : time : 2344, Operation : random-crossover, fitness : -1.0
ID#216 : time : 2343, Operation : random-crossover, fitness : -1.0
ID#217 : time : 2343, Operation : random-crossover, fitness : -1.0
ID#218 : time : 2343, Operation : random-crossover, fitness : -1.0
ID#219 : time : 2343, Operation : random-crossover, fitness : -1.0
ID#220 : time : 2343, Operation : random-crossover, fitness : -1.0
ID#221 : time : 2343, Operation : random-crossover, fitness : -1.0
ID#222 : time : 2344, Operation : random-crossover, fitness : -1.0
ID#223 : time : 2348, Operation : random-crossover, fitness : -1.0
ID#224 : time : 2330, Operation : random-crossover, fitness : -1.0
ID#225 : time : 2348, Operation : random-crossover, fitness : -1.0
ID#226 : time : 2350, Operation : random-crossover, fitness : -1.0
ID#227 : time : 2344, Operation : random-crossover, fitness : -1.0
ID#228 : time : 2343, Operation : random-crossover, fitness : -1.0
ID#229 : time : 2344, Operation : random-crossover, fitness : -1.0
ID#230 : time : 2331, Operation : random-crossover, fitness : -1.0
ID#231 : time : 2343, Operation : random-crossover, fitness : -1.0
ID#232 : time : 2331, Operation : random-crossover, fitness : -1.0
ID#233 : time : 2333, Operation : random-crossover, fitness : -1.0
ID#234 : time : 2387, Operation : random-crossover, fitness : 0.969696969697
ID#235 : time : 2331, Operation : random-crossover, fitness : -1.0
ID#236 : time : 2344, Operation : random-crossover, fitness : -1.0
ID#237 : time : 2346, Operation : random-crossover, fitness : -1.0
ID#238 : time : 2346, Operation : random-crossover, fitness : -1.0
ID#239 : time : 2333, Operation : random-crossover, fitness : -1.0
ID#240 : time : 2345, Operation : random-crossover, fitness : -1.0
ID#241 : time : 79, Operation : insert_after, fitness : -1.0
ID#242 : time : 28, Operation : replace, fitness : -1.0
ID#243 : time : 82, Operation : replace, fitness : -1.0
ID#244 : time : 496, Operation : delete, fitness : 0.984848484848
ID#245 : time : 545, Operation : delete, fitness : -1.0
ID#246 : time : 830, Operation : replace, fitness : 0.984848484848
ID#247 : time : 13, Operation : delete, fitness : -1.0
ID#248 : time : 78, Operation : replace, fitness : -1.0
ID#249 : time : 27, Operation : delete, fitness : -1.0
ID#250 : time : 456, Operation : insert_after, fitness : -1.0
ID#251 : time : 554, Operation : insert_after, fitness : -1.0
ID#252 : time : 469, Operation : insert_after, fitness : -1.0
ID#253 : time : 66, Operation : insert_before, fitness : -1.0
ID#254 : time : 75, Operation : insert_after, fitness : -1.0
ID#255 : time : 799, Operation : delete, fitness : 0.969696969697
ID#256 : time : 464, Operation : replace, fitness : -1.0
ID#257 : time : 85, Operation : replace, fitness : -1.0
ID#258 : time : 87, Operation : insert_before, fitness : -1.0
ID#259 : time : 469, Operation : delete, fitness : -1.0
ID#260 : time : 61, Operation : insert_after, fitness : -1.0
ID#261 : time : 13, Operation : insert_after, fitness : -1.0
ID#262 : time : 516, Operation : delete, fitness : -1.0
ID#263 : time : 82, Operation : delete, fitness : -1.0
ID#264 : time : 471, Operation : insert_after, fitness : -1.0
ID#265 : time : 28, Operation : delete, fitness : -1.0
ID#266 : time : 472, Operation : delete, fitness : 0.939393939394
ID#267 : time : 411, Operation : insert_after, fitness : -1.0
ID#268 : time : 27, Operation : delete, fitness : -1.0
ID#269 : time : 75, Operation : insert_before, fitness : -1.0
ID#270 : time : 27, Operation : delete, fitness : -1.0
ID#271 : time : 83, Operation : insert_after, fitness : -1.0
ID#272 : time : 15, Operation : insert_before, fitness : -1.0
ID#273 : time : 520, Operation : replace, fitness : -1.0
ID#274 : time : 743, Operation : delete, fitness : 0.984848484848
ID#275 : time : 523, Operation : insert_before, fitness : -1.0
ID#276 : time : 467, Operation : insert_after, fitness : -1.0
ID#277 : time : 78, Operation : insert_before, fitness : -1.0
ID#278 : time : 490, Operation : insert_after, fitness : -1.0
ID#279 : time : 26, Operation : delete, fitness : -1.0
ID#280 : time : 521, Operation : replace, fitness : -1.0
ID#281 : time : 28, Operation : delete, fitness : -1.0
ID#282 : time : 89, Operation : insert_before, fitness : -1.0
ID#283 : time : 477, Operation : insert_before, fitness : -1.0
ID#284 : time : 27, Operation : delete, fitness : -1.0
ID#285 : time : 529, Operation : insert_before, fitness : -1.0
ID#286 : time : 79, Operation : replace, fitness : -1.0
ID#287 : time : 61, Operation : insert_before, fitness : -1.0
ID#288 : time : 753, Operation : insert_before, fitness : 0.984848484848
ID#289 : time : 61, Operation : replace, fitness : -1.0
ID#290 : time : 27, Operation : delete, fitness : -1.0
ID#291 : time : 466, Operation : insert_after, fitness : -1.0
ID#292 : time : 423, Operation : replace, fitness : -1.0
ID#293 : time : 84, Operation : insert_after, fitness : -1.0
ID#294 : time : 101, Operation : insert_after, fitness : -1.0
ID#295 : time : 15, Operation : delete, fitness : -1.0
ID#296 : time : 28, Operation : delete, fitness : -1.0
ID#297 : time : 457, Operation : insert_before, fitness : -1.0
ID#298 : time : 473, Operation : replace, fitness : -1.0
ID#299 : time : 523, Operation : insert_after, fitness : -1.0
ID#300 : time : 898, Operation : insert_after, fitness : 1.0
### Failure Time Ratio ###
FTR:0.632227347121(21246/33605)
failure variants:0.913333333333(274/300)
### Solution Time Ratio ###
the solution ID : 300
STR:0.0267222139563(898/33605)
