### OUTPUT ###
ID#1 : time : 375, Operation : delete, fitness : -1.0
ID#40 : time : 65, Operation : replace, fitness : -1.0
ID#41 : time : 0, Operation : insert_before, fitness : -1.0
ID#42 : time : 0, Operation : insert_before, fitness : -1.0
ID#43 : time : 0, Operation : insert_before, fitness : -1.0
ID#44 : time : 63, Operation : delete, fitness : -1.0
ID#45 : time : 55, Operation : insert_after, fitness : -1.0
ID#46 : time : 13, Operation : delete, fitness : -1.0
ID#47 : time : 0, Operation : insert_after, fitness : -1.0
ID#48 : time : 0, Operation : insert_after, fitness : -1.0
ID#49 : time : 57, Operation : insert_before, fitness : -1.0
ID#50 : time : 59, Operation : replace, fitness : -1.0
ID#51 : time : 51, Operation : replace, fitness : -1.0
ID#52 : time : 55, Operation : insert_before, fitness : -1.0
ID#53 : time : 59, Operation : replace, fitness : -1.0
ID#54 : time : 66, Operation : replace, fitness : -1.0
ID#55 : time : 66, Operation : insert_before, fitness : -1.0
ID#56 : time : 83, Operation : replace, fitness : -1.0
ID#57 : time : 16, Operation : delete, fitness : -1.0
ID#58 : time : 65, Operation : insert_before, fitness : -1.0
ID#59 : time : 0, Operation : insert_after, fitness : -1.0
ID#60 : time : 70, Operation : insert_before, fitness : -1.0
ID#61 : time : 323, Operation : replace, fitness : 0.984848484848
ID#62 : time : 45, Operation : delete, fitness : -1.0
ID#63 : time : 62, Operation : insert_before, fitness : -1.0
ID#64 : time : 68, Operation : insert_before, fitness : -1.0
ID#65 : time : 15, Operation : delete, fitness : -1.0
ID#66 : time : 14, Operation : delete, fitness : -1.0
ID#67 : time : 61, Operation : replace, fitness : -1.0
ID#68 : time : 0, Operation : insert_before, fitness : -1.0
ID#69 : time : 13, Operation : delete, fitness : -1.0
ID#70 : time : 63, Operation : replace, fitness : -1.0
ID#71 : time : 531, Operation : insert_before, fitness : -1.0
ID#72 : time : 687, Operation : insert_after, fitness : -1.0
ID#73 : time : 457, Operation : delete, fitness : -1.0
ID#74 : time : 670, Operation : replace, fitness : -1.0
ID#75 : time : 604, Operation : replace, fitness : -1.0
ID#76 : time : 610, Operation : delete, fitness : -1.0
ID#77 : time : 601, Operation : replace, fitness : -1.0
ID#78 : time : 638, Operation : insert_before, fitness : -1.0
ID#79 : time : 704, Operation : replace, fitness : 0.969696969697
ID#80 : time : 409, Operation : delete, fitness : -1.0
ID#81 : time : 785, Operation : replace, fitness : 0.969696969697
ID#82 : time : 414, Operation : replace, fitness : -1.0
ID#83 : time : 352, Operation : delete, fitness : -1.0
ID#84 : time : 337, Operation : insert_before, fitness : -1.0
ID#85 : time : 399, Operation : insert_after, fitness : -1.0
ID#86 : time : 422, Operation : replace, fitness : -1.0
ID#87 : time : 413, Operation : delete, fitness : -1.0
ID#88 : time : 405, Operation : replace, fitness : -1.0
ID#89 : time : 352, Operation : delete, fitness : -1.0
ID#90 : time : 536, Operation : insert_after, fitness : -1.0
ID#91 : time : 536, Operation : insert_before, fitness : -1.0
ID#92 : time : 633, Operation : replace, fitness : -1.0
ID#93 : time : 643, Operation : replace, fitness : -1.0
ID#94 : time : 635, Operation : replace, fitness : -1.0
ID#95 : time : 78, Operation : replace, fitness : -1.0
ID#96 : time : 357, Operation : delete, fitness : -1.0
ID#97 : time : 414, Operation : delete, fitness : -1.0
ID#98 : time : 416, Operation : replace, fitness : -1.0
ID#99 : time : 633, Operation : replace, fitness : -1.0
ID#100 : time : 570, Operation : insert_before, fitness : -1.0
ID#101 : time : 13, Operation : delete, fitness : -1.0
ID#102 : time : 634, Operation : insert_after, fitness : -1.0
ID#103 : time : 645, Operation : insert_after, fitness : -1.0
ID#104 : time : 350, Operation : delete, fitness : -1.0
ID#105 : time : 694, Operation : replace, fitness : -1.0
ID#106 : time : 601, Operation : replace, fitness : -1.0
ID#107 : time : 352, Operation : delete, fitness : -1.0
ID#108 : time : 391, Operation : delete, fitness : -1.0
ID#109 : time : 378, Operation : replace, fitness : -1.0
ID#110 : time : 326, Operation : replace, fitness : 0.939393939394
ID#111 : time : 451, Operation : insert_after, fitness : -1.0
ID#112 : time : 628, Operation : insert_before, fitness : -1.0
ID#113 : time : 621, Operation : insert_before, fitness : -1.0
ID#114 : time : 12, Operation : delete, fitness : -1.0
ID#115 : time : 270, Operation : delete, fitness : 0.969696969697
ID#116 : time : 10, Operation : delete, fitness : -1.0
ID#117 : time : 384, Operation : insert_after, fitness : -1.0
ID#118 : time : 581, Operation : delete, fitness : -1.0
ID#119 : time : 47, Operation : insert_after, fitness : -1.0
ID#120 : time : 780, Operation : delete, fitness : 0.969696969697
ID#121 : time : 380, Operation : insert_before, fitness : -1.0
ID#122 : time : 0, Operation : insert_before, fitness : -1.0
ID#123 : time : 46, Operation : insert_before, fitness : -1.0
ID#124 : time : 406, Operation : insert_after, fitness : -1.0
ID#125 : time : 47, Operation : replace, fitness : -1.0
ID#126 : time : 580, Operation : delete, fitness : -1.0
ID#127 : time : 579, Operation : replace, fitness : -1.0
ID#128 : time : 47, Operation : insert_before, fitness : -1.0
ID#129 : time : 379, Operation : replace, fitness : -1.0
ID#130 : time : 543, Operation : delete, fitness : -1.0
ID#131 : time : 837, Operation : delete, fitness : 0.969696969697
ID#132 : time : 50, Operation : replace, fitness : -1.0
ID#133 : time : 388, Operation : insert_before, fitness : -1.0
ID#134 : time : 382, Operation : replace, fitness : -1.0
ID#135 : time : 343, Operation : delete, fitness : -1.0
ID#136 : time : 610, Operation : delete, fitness : -1.0
ID#137 : time : 50, Operation : insert_before, fitness : -1.0
ID#138 : time : 828, Operation : replace, fitness : 0.969696969697
ID#139 : time : 387, Operation : replace, fitness : -1.0
ID#140 : time : 612, Operation : replace, fitness : -1.0
ID#141 : time : 0, Operation : insert_before, fitness : -1.0
ID#142 : time : 65, Operation : insert_after, fitness : -1.0
ID#143 : time : 150, Operation : replace, fitness : -1.0
ID#144 : time : 90, Operation : replace, fitness : -1.0
ID#145 : time : 33, Operation : delete, fitness : -1.0
ID#146 : time : 972, Operation : insert_after, fitness : -1.0
ID#147 : time : 16, Operation : insert_before, fitness : -1.0
ID#148 : time : 104, Operation : insert_before, fitness : -1.0
ID#149 : time : 1152, Operation : replace, fitness : -1.0
ID#150 : time : 1050, Operation : replace, fitness : -1.0
ID#151 : time : 1003, Operation : replace, fitness : -1.0
ID#152 : time : 131, Operation : replace, fitness : -1.0
ID#153 : time : 914, Operation : replace, fitness : -1.0
ID#154 : time : 898, Operation : insert_after, fitness : -1.0
ID#155 : time : 1157, Operation : insert_after, fitness : 0.984848484848
ID#156 : time : 132, Operation : insert_before, fitness : -1.0
ID#157 : time : 1021, Operation : replace, fitness : -1.0
ID#158 : time : 110, Operation : delete, fitness : -1.0
ID#159 : time : 769, Operation : delete, fitness : 0.969696969697
ID#160 : time : 37, Operation : delete, fitness : -1.0
ID#161 : time : 865, Operation : insert_after, fitness : -1.0
ID#162 : time : 942, Operation : insert_after, fitness : -1.0
ID#163 : time : 87, Operation : insert_before, fitness : -1.0
ID#164 : time : 887, Operation : delete, fitness : -1.0
ID#165 : time : 953, Operation : replace, fitness : -1.0
ID#166 : time : 100, Operation : replace, fitness : -1.0
ID#167 : time : 18, Operation : delete, fitness : -1.0
ID#168 : time : 19, Operation : delete, fitness : -1.0
ID#169 : time : 949, Operation : delete, fitness : -1.0
ID#170 : time : 105, Operation : insert_after, fitness : -1.0
ID#171 : time : 873, Operation : insert_before, fitness : -1.0
ID#172 : time : 104, Operation : insert_before, fitness : -1.0
ID#173 : time : 863, Operation : delete, fitness : -1.0
ID#174 : time : 352, Operation : delete, fitness : 0.984848484848
ID#175 : time : 851, Operation : insert_before, fitness : -1.0
ID#176 : time : 56, Operation : replace, fitness : -1.0
ID#177 : time : 853, Operation : insert_after, fitness : -1.0
ID#178 : time : 75, Operation : replace, fitness : -1.0
ID#179 : time : 37, Operation : insert_before, fitness : -1.0
ID#180 : time : 32, Operation : insert_before, fitness : -1.0
ID#181 : time : 12, Operation : insert_after, fitness : -1.0
ID#182 : time : 68, Operation : replace, fitness : -1.0
ID#183 : time : 916, Operation : insert_after, fitness : -1.0
ID#184 : time : 917, Operation : replace, fitness : -1.0
ID#185 : time : 66, Operation : insert_after, fitness : -1.0
ID#186 : time : 904, Operation : replace, fitness : -1.0
ID#187 : time : 56, Operation : insert_after, fitness : -1.0
ID#188 : time : 908, Operation : insert_after, fitness : -1.0
ID#189 : time : 910, Operation : replace, fitness : -1.0
ID#190 : time : 1318, Operation : delete, fitness : 0.969696969697
ID#191 : time : 48, Operation : insert_before, fitness : -1.0
ID#192 : time : 914, Operation : replace, fitness : -1.0
ID#193 : time : 902, Operation : replace, fitness : -1.0
ID#194 : time : 256, Operation : replace, fitness : 0.969696969697
ID#195 : time : 251, Operation : delete, fitness : 0.984848484848
ID#196 : time : 857, Operation : insert_before, fitness : -1.0
ID#197 : time : 46, Operation : replace, fitness : -1.0
ID#198 : time : 0, Operation : insert_after, fitness : -1.0
ID#199 : time : 894, Operation : insert_before, fitness : -1.0
ID#200 : time : 47, Operation : replace, fitness : -1.0
ID#201 : time : 61, Operation : insert_after, fitness : -1.0
ID#202 : time : 45, Operation : delete, fitness : -1.0
ID#203 : time : 22, Operation : delete, fitness : -1.0
ID#204 : time : 0, Operation : insert_before, fitness : -1.0
ID#205 : time : 859, Operation : insert_after, fitness : -1.0
ID#206 : time : 905, Operation : replace, fitness : -1.0
ID#207 : time : 11, Operation : insert_after, fitness : -1.0
ID#208 : time : 61, Operation : replace, fitness : -1.0
ID#209 : time : 53, Operation : replace, fitness : -1.0
ID#210 : time : 58, Operation : replace, fitness : -1.0
ID#211 : time : 1686, Operation : random-crossover, fitness : -1.0
ID#212 : time : 1687, Operation : random-crossover, fitness : -1.0
ID#213 : time : 1687, Operation : random-crossover, fitness : -1.0
ID#214 : time : 1675, Operation : random-crossover, fitness : -1.0
ID#215 : time : 1686, Operation : random-crossover, fitness : -1.0
ID#216 : time : 1686, Operation : random-crossover, fitness : -1.0
ID#217 : time : 1686, Operation : random-crossover, fitness : -1.0
ID#218 : time : 1686, Operation : random-crossover, fitness : -1.0
ID#219 : time : 1687, Operation : random-crossover, fitness : -1.0
ID#220 : time : 1686, Operation : random-crossover, fitness : -1.0
ID#221 : time : 1686, Operation : random-crossover, fitness : -1.0
ID#222 : time : 1686, Operation : random-crossover, fitness : -1.0
ID#223 : time : 1685, Operation : random-crossover, fitness : -1.0
ID#224 : time : 1676, Operation : random-crossover, fitness : -1.0
ID#225 : time : 1686, Operation : random-crossover, fitness : -1.0
ID#226 : time : 1685, Operation : random-crossover, fitness : -1.0
ID#227 : time : 1686, Operation : random-crossover, fitness : -1.0
ID#228 : time : 1686, Operation : random-crossover, fitness : -1.0
ID#229 : time : 1686, Operation : random-crossover, fitness : -1.0
ID#230 : time : 1675, Operation : random-crossover, fitness : -1.0
ID#231 : time : 1685, Operation : random-crossover, fitness : -1.0
ID#232 : time : 1675, Operation : random-crossover, fitness : -1.0
ID#233 : time : 1675, Operation : random-crossover, fitness : -1.0
ID#234 : time : 1686, Operation : random-crossover, fitness : 0.969696969697
ID#235 : time : 1675, Operation : random-crossover, fitness : -1.0
ID#236 : time : 1686, Operation : random-crossover, fitness : -1.0
ID#237 : time : 1686, Operation : random-crossover, fitness : -1.0
ID#238 : time : 1686, Operation : random-crossover, fitness : -1.0
ID#239 : time : 1676, Operation : random-crossover, fitness : -1.0
ID#240 : time : 1686, Operation : random-crossover, fitness : -1.0
ID#241 : time : 60, Operation : insert_after, fitness : -1.0
ID#242 : time : 21, Operation : replace, fitness : -1.0
ID#243 : time : 54, Operation : replace, fitness : -1.0
ID#244 : time : 361, Operation : delete, fitness : 0.984848484848
ID#245 : time : 335, Operation : delete, fitness : -1.0
ID#246 : time : 494, Operation : replace, fitness : 0.984848484848
ID#247 : time : 10, Operation : delete, fitness : -1.0
ID#248 : time : 56, Operation : replace, fitness : -1.0
ID#249 : time : 21, Operation : delete, fitness : -1.0
ID#250 : time : 261, Operation : insert_after, fitness : -1.0
ID#251 : time : 1276, Operation : insert_after, fitness : -1.0
ID#252 : time : 1222, Operation : insert_after, fitness : -1.0
ID#253 : time : 45, Operation : insert_before, fitness : -1.0
ID#254 : time : 56, Operation : insert_after, fitness : -1.0
ID#255 : time : 509, Operation : delete, fitness : 0.969696969697
ID#256 : time : 1221, Operation : replace, fitness : -1.0
ID#257 : time : 51, Operation : replace, fitness : -1.0
ID#258 : time : 53, Operation : insert_before, fitness : -1.0
ID#259 : time : 270, Operation : delete, fitness : -1.0
ID#260 : time : 44, Operation : insert_after, fitness : -1.0
ID#261 : time : 9, Operation : insert_after, fitness : -1.0
ID#262 : time : 303, Operation : delete, fitness : -1.0
ID#263 : time : 54, Operation : delete, fitness : -1.0
ID#264 : time : 1221, Operation : insert_after, fitness : -1.0
ID#265 : time : 19, Operation : delete, fitness : -1.0
ID#266 : time : 255, Operation : delete, fitness : 0.939393939394
ID#267 : time : 1177, Operation : insert_after, fitness : -1.0
ID#268 : time : 19, Operation : delete, fitness : -1.0
ID#269 : time : 53, Operation : insert_before, fitness : -1.0
ID#270 : time : 19, Operation : delete, fitness : -1.0
ID#271 : time : 52, Operation : insert_after, fitness : -1.0
ID#272 : time : 9, Operation : insert_before, fitness : -1.0
ID#273 : time : 304, Operation : replace, fitness : -1.0
ID#274 : time : 1428, Operation : delete, fitness : 0.984848484848
ID#275 : time : 310, Operation : insert_before, fitness : -1.0
ID#276 : time : 1222, Operation : insert_after, fitness : -1.0
ID#277 : time : 55, Operation : insert_before, fitness : -1.0
ID#278 : time : 1223, Operation : insert_after, fitness : -1.0
ID#279 : time : 19, Operation : delete, fitness : -1.0
ID#280 : time : 303, Operation : replace, fitness : -1.0
ID#281 : time : 19, Operation : delete, fitness : -1.0
ID#282 : time : 57, Operation : insert_before, fitness : -1.0
ID#283 : time : 1222, Operation : insert_before, fitness : -1.0
ID#284 : time : 19, Operation : delete, fitness : -1.0
ID#285 : time : 305, Operation : insert_before, fitness : -1.0
ID#286 : time : 54, Operation : replace, fitness : -1.0
ID#287 : time : 44, Operation : insert_before, fitness : -1.0
ID#288 : time : 1416, Operation : insert_before, fitness : 0.984848484848
ID#289 : time : 43, Operation : replace, fitness : -1.0
ID#290 : time : 20, Operation : delete, fitness : -1.0
ID#291 : time : 1222, Operation : insert_after, fitness : -1.0
ID#292 : time : 1193, Operation : replace, fitness : -1.0
ID#293 : time : 56, Operation : insert_after, fitness : -1.0
ID#294 : time : 55, Operation : insert_after, fitness : -1.0
ID#295 : time : 9, Operation : delete, fitness : -1.0
ID#296 : time : 63, Operation : delete, fitness : -1.0
ID#297 : time : 262, Operation : insert_before, fitness : -1.0
ID#298 : time : 1228, Operation : replace, fitness : -1.0
ID#299 : time : 308, Operation : insert_after, fitness : -1.0
ID#300 : time : 508, Operation : insert_after, fitness : 1.0
### Failure Time Ratio ###
FTR:0.616603892028(15716/25488)
failure variants:0.913333333333(274/300)
### Solution Time Ratio ###
the solution ID : 300
STR:0.019930947897(508/25488)
