### OUTPUT ###
ID#1 : time : 488, Operation : delete, fitness : -1.0
ID#155 : time : 259, Operation : insert_after, fitness : 0.984848484848
ID#156 : time : 51, Operation : insert_before, fitness : -1.0
ID#157 : time : 908, Operation : replace, fitness : -1.0
ID#158 : time : 61, Operation : delete, fitness : -1.0
ID#159 : time : 306, Operation : delete, fitness : 0.969696969697
ID#160 : time : 30, Operation : delete, fitness : -1.0
ID#161 : time : 863, Operation : insert_after, fitness : -1.0
ID#162 : time : 905, Operation : insert_after, fitness : -1.0
ID#163 : time : 53, Operation : insert_before, fitness : -1.0
ID#164 : time : 836, Operation : delete, fitness : -1.0
ID#165 : time : 867, Operation : replace, fitness : -1.0
ID#166 : time : 52, Operation : replace, fitness : -1.0
ID#167 : time : 9, Operation : delete, fitness : -1.0
ID#168 : time : 10, Operation : delete, fitness : -1.0
ID#169 : time : 900, Operation : delete, fitness : -1.0
ID#170 : time : 52, Operation : insert_after, fitness : -1.0
ID#171 : time : 825, Operation : insert_before, fitness : -1.0
ID#172 : time : 56, Operation : insert_before, fitness : -1.0
ID#173 : time : 865, Operation : delete, fitness : -1.0
ID#174 : time : 289, Operation : delete, fitness : 0.984848484848
ID#175 : time : 859, Operation : insert_before, fitness : -1.0
ID#176 : time : 51, Operation : replace, fitness : -1.0
ID#177 : time : 859, Operation : insert_after, fitness : -1.0
ID#178 : time : 58, Operation : replace, fitness : -1.0
ID#179 : time : 20, Operation : insert_before, fitness : -1.0
ID#180 : time : 21, Operation : insert_before, fitness : -1.0
ID#181 : time : 11, Operation : insert_after, fitness : -1.0
ID#182 : time : 63, Operation : replace, fitness : -1.0
ID#183 : time : 868, Operation : insert_after, fitness : -1.0
ID#184 : time : 869, Operation : replace, fitness : -1.0
ID#185 : time : 54, Operation : insert_after, fitness : -1.0
ID#186 : time : 899, Operation : replace, fitness : -1.0
ID#187 : time : 45, Operation : insert_after, fitness : -1.0
ID#188 : time : 900, Operation : insert_after, fitness : -1.0
ID#189 : time : 898, Operation : replace, fitness : -1.0
ID#190 : time : 1177, Operation : delete, fitness : 0.969696969697
ID#191 : time : 43, Operation : insert_before, fitness : -1.0
ID#192 : time : 865, Operation : replace, fitness : -1.0
ID#193 : time : 902, Operation : replace, fitness : -1.0
ID#194 : time : 237, Operation : replace, fitness : 0.969696969697
ID#195 : time : 255, Operation : delete, fitness : 0.984848484848
ID#196 : time : 826, Operation : insert_before, fitness : -1.0
ID#197 : time : 45, Operation : replace, fitness : -1.0
ID#198 : time : 0, Operation : insert_after, fitness : -1.0
ID#199 : time : 902, Operation : insert_before, fitness : -1.0
ID#200 : time : 44, Operation : replace, fitness : -1.0
ID#201 : time : 55, Operation : insert_after, fitness : -1.0
ID#202 : time : 42, Operation : delete, fitness : -1.0
ID#203 : time : 17, Operation : delete, fitness : -1.0
ID#204 : time : 0, Operation : insert_before, fitness : -1.0
ID#205 : time : 826, Operation : insert_after, fitness : -1.0
ID#206 : time : 903, Operation : replace, fitness : -1.0
ID#207 : time : 10, Operation : insert_after, fitness : -1.0
ID#208 : time : 52, Operation : replace, fitness : -1.0
ID#209 : time : 44, Operation : replace, fitness : -1.0
ID#210 : time : 53, Operation : replace, fitness : -1.0
ID#211 : time : 1663, Operation : random-crossover, fitness : -1.0
ID#212 : time : 1662, Operation : random-crossover, fitness : -1.0
ID#213 : time : 1661, Operation : random-crossover, fitness : -1.0
ID#214 : time : 1652, Operation : random-crossover, fitness : -1.0
ID#215 : time : 1662, Operation : random-crossover, fitness : -1.0
ID#216 : time : 1662, Operation : random-crossover, fitness : -1.0
ID#217 : time : 1662, Operation : random-crossover, fitness : -1.0
ID#218 : time : 1661, Operation : random-crossover, fitness : -1.0
ID#219 : time : 1661, Operation : random-crossover, fitness : -1.0
ID#220 : time : 1661, Operation : random-crossover, fitness : -1.0
ID#221 : time : 1661, Operation : random-crossover, fitness : -1.0
ID#222 : time : 1661, Operation : random-crossover, fitness : -1.0
ID#223 : time : 1661, Operation : random-crossover, fitness : -1.0
ID#224 : time : 1652, Operation : random-crossover, fitness : -1.0
ID#225 : time : 1661, Operation : random-crossover, fitness : -1.0
ID#226 : time : 1661, Operation : random-crossover, fitness : -1.0
ID#227 : time : 1662, Operation : random-crossover, fitness : -1.0
ID#228 : time : 1661, Operation : random-crossover, fitness : -1.0
ID#229 : time : 1661, Operation : random-crossover, fitness : -1.0
ID#230 : time : 1653, Operation : random-crossover, fitness : -1.0
ID#231 : time : 1661, Operation : random-crossover, fitness : -1.0
ID#232 : time : 1652, Operation : random-crossover, fitness : -1.0
ID#233 : time : 1653, Operation : random-crossover, fitness : -1.0
ID#234 : time : 1662, Operation : random-crossover, fitness : 0.969696969697
ID#235 : time : 1653, Operation : random-crossover, fitness : -1.0
ID#236 : time : 1663, Operation : random-crossover, fitness : -1.0
ID#237 : time : 1662, Operation : random-crossover, fitness : -1.0
ID#238 : time : 1662, Operation : random-crossover, fitness : -1.0
ID#239 : time : 1652, Operation : random-crossover, fitness : -1.0
ID#240 : time : 1662, Operation : random-crossover, fitness : -1.0
ID#241 : time : 54, Operation : insert_after, fitness : -1.0
ID#242 : time : 18, Operation : replace, fitness : -1.0
ID#243 : time : 52, Operation : replace, fitness : -1.0
ID#244 : time : 242, Operation : delete, fitness : 0.984848484848
ID#245 : time : 333, Operation : delete, fitness : -1.0
ID#246 : time : 503, Operation : replace, fitness : 0.984848484848
ID#247 : time : 11, Operation : delete, fitness : -1.0
ID#248 : time : 59, Operation : replace, fitness : -1.0
ID#249 : time : 23, Operation : delete, fitness : -1.0
ID#250 : time : 266, Operation : insert_after, fitness : -1.0
ID#251 : time : 398, Operation : insert_after, fitness : -1.0
ID#252 : time : 326, Operation : insert_after, fitness : -1.0
ID#253 : time : 48, Operation : insert_before, fitness : -1.0
ID#254 : time : 59, Operation : insert_after, fitness : -1.0
ID#255 : time : 516, Operation : delete, fitness : 0.969696969697
ID#256 : time : 321, Operation : replace, fitness : -1.0
ID#257 : time : 50, Operation : replace, fitness : -1.0
ID#258 : time : 50, Operation : insert_before, fitness : -1.0
ID#259 : time : 272, Operation : delete, fitness : -1.0
ID#260 : time : 42, Operation : insert_after, fitness : -1.0
ID#261 : time : 9, Operation : insert_after, fitness : -1.0
ID#262 : time : 305, Operation : delete, fitness : -1.0
ID#263 : time : 58, Operation : delete, fitness : -1.0
ID#264 : time : 329, Operation : insert_after, fitness : -1.0
ID#265 : time : 22, Operation : delete, fitness : -1.0
ID#266 : time : 365, Operation : delete, fitness : 0.939393939394
ID#267 : time : 281, Operation : insert_after, fitness : -1.0
ID#268 : time : 22, Operation : delete, fitness : -1.0
ID#269 : time : 65, Operation : insert_before, fitness : -1.0
ID#270 : time : 20, Operation : delete, fitness : -1.0
ID#271 : time : 63, Operation : insert_after, fitness : -1.0
ID#272 : time : 78, Operation : insert_before, fitness : -1.0
ID#273 : time : 317, Operation : replace, fitness : -1.0
ID#274 : time : 581, Operation : delete, fitness : 0.984848484848
ID#275 : time : 315, Operation : insert_before, fitness : -1.0
ID#276 : time : 326, Operation : insert_after, fitness : -1.0
ID#277 : time : 59, Operation : insert_before, fitness : -1.0
ID#278 : time : 329, Operation : insert_after, fitness : -1.0
ID#279 : time : 18, Operation : delete, fitness : -1.0
ID#280 : time : 315, Operation : replace, fitness : -1.0
ID#281 : time : 23, Operation : delete, fitness : -1.0
ID#282 : time : 56, Operation : insert_before, fitness : -1.0
ID#283 : time : 326, Operation : insert_before, fitness : -1.0
ID#284 : time : 18, Operation : delete, fitness : -1.0
ID#285 : time : 306, Operation : insert_before, fitness : -1.0
ID#286 : time : 51, Operation : replace, fitness : -1.0
ID#287 : time : 42, Operation : insert_before, fitness : -1.0
ID#288 : time : 520, Operation : insert_before, fitness : 0.984848484848
ID#289 : time : 47, Operation : replace, fitness : -1.0
ID#290 : time : 19, Operation : delete, fitness : -1.0
ID#291 : time : 321, Operation : insert_after, fitness : -1.0
ID#292 : time : 290, Operation : replace, fitness : -1.0
ID#293 : time : 55, Operation : insert_after, fitness : -1.0
ID#294 : time : 53, Operation : insert_after, fitness : -1.0
ID#295 : time : 9, Operation : delete, fitness : -1.0
ID#296 : time : 19, Operation : delete, fitness : -1.0
ID#297 : time : 264, Operation : insert_before, fitness : -1.0
ID#298 : time : 322, Operation : replace, fitness : -1.0
ID#299 : time : 308, Operation : insert_after, fitness : -1.0
ID#300 : time : 498, Operation : insert_after, fitness : 1.0
### Failure Time Ratio ###
FTR:0.623761488456(13913/22305)
failure variants:0.913333333333(274/300)
### Solution Time Ratio ###
the solution ID : 300
STR:0.0223268325488(498/22305)
