### OUTPUT ###
ID#1 : time : 732, Operation : delete, fitness : -1.0
ID#58 : time : 110, Operation : insert_before, fitness : -1.0
ID#59 : time : 1, Operation : insert_after, fitness : -1.0
ID#60 : time : 105, Operation : insert_before, fitness : -1.0
ID#61 : time : 500, Operation : replace, fitness : 0.984848484848
ID#62 : time : 80, Operation : delete, fitness : -1.0
ID#63 : time : 148, Operation : insert_before, fitness : -1.0
ID#64 : time : 134, Operation : insert_before, fitness : -1.0
ID#65 : time : 31, Operation : delete, fitness : -1.0
ID#66 : time : 25, Operation : delete, fitness : -1.0
ID#67 : time : 107, Operation : replace, fitness : -1.0
ID#68 : time : 0, Operation : insert_before, fitness : -1.0
ID#69 : time : 22, Operation : delete, fitness : -1.0
ID#70 : time : 110, Operation : replace, fitness : -1.0
ID#71 : time : 817, Operation : insert_before, fitness : -1.0
ID#72 : time : 973, Operation : insert_after, fitness : -1.0
ID#73 : time : 1047, Operation : delete, fitness : -1.0
ID#74 : time : 980, Operation : replace, fitness : -1.0
ID#75 : time : 870, Operation : replace, fitness : -1.0
ID#76 : time : 1016, Operation : delete, fitness : -1.0
ID#77 : time : 878, Operation : replace, fitness : -1.0
ID#78 : time : 813, Operation : insert_before, fitness : -1.0
ID#79 : time : 1436, Operation : replace, fitness : 0.969696969697
ID#80 : time : 615, Operation : delete, fitness : -1.0
ID#81 : time : 1329, Operation : replace, fitness : 0.969696969697
ID#82 : time : 611, Operation : replace, fitness : -1.0
ID#83 : time : 536, Operation : delete, fitness : -1.0
ID#84 : time : 804, Operation : insert_before, fitness : -1.0
ID#85 : time : 595, Operation : insert_after, fitness : -1.0
ID#86 : time : 596, Operation : replace, fitness : -1.0
ID#87 : time : 875, Operation : delete, fitness : -1.0
ID#88 : time : 880, Operation : replace, fitness : -1.0
ID#89 : time : 529, Operation : delete, fitness : -1.0
ID#90 : time : 762, Operation : insert_after, fitness : -1.0
ID#91 : time : 762, Operation : insert_before, fitness : -1.0
ID#92 : time : 812, Operation : replace, fitness : -1.0
ID#93 : time : 795, Operation : replace, fitness : -1.0
ID#94 : time : 797, Operation : replace, fitness : -1.0
ID#95 : time : 78, Operation : replace, fitness : -1.0
ID#96 : time : 533, Operation : delete, fitness : -1.0
ID#97 : time : 873, Operation : delete, fitness : -1.0
ID#98 : time : 879, Operation : replace, fitness : -1.0
ID#99 : time : 853, Operation : replace, fitness : -1.0
ID#100 : time : 720, Operation : insert_before, fitness : -1.0
ID#101 : time : 15, Operation : delete, fitness : -1.0
ID#102 : time : 815, Operation : insert_after, fitness : -1.0
ID#103 : time : 796, Operation : insert_after, fitness : -1.0
ID#104 : time : 814, Operation : delete, fitness : -1.0
ID#105 : time : 800, Operation : replace, fitness : -1.0
ID#106 : time : 845, Operation : replace, fitness : -1.0
ID#107 : time : 530, Operation : delete, fitness : -1.0
ID#108 : time : 881, Operation : delete, fitness : -1.0
ID#109 : time : 902, Operation : replace, fitness : -1.0
ID#110 : time : 669, Operation : replace, fitness : 0.939393939394
ID#111 : time : 775, Operation : insert_after, fitness : -1.0
ID#112 : time : 953, Operation : insert_before, fitness : -1.0
ID#113 : time : 909, Operation : insert_before, fitness : -1.0
ID#114 : time : 18, Operation : delete, fitness : -1.0
ID#115 : time : 453, Operation : delete, fitness : 0.969696969697
ID#116 : time : 19, Operation : delete, fitness : -1.0
ID#117 : time : 609, Operation : insert_after, fitness : -1.0
ID#118 : time : 845, Operation : delete, fitness : -1.0
ID#119 : time : 80, Operation : insert_after, fitness : -1.0
ID#120 : time : 1405, Operation : delete, fitness : 0.969696969697
ID#121 : time : 640, Operation : insert_before, fitness : -1.0
ID#122 : time : 0, Operation : insert_before, fitness : -1.0
ID#123 : time : 98, Operation : insert_before, fitness : -1.0
ID#124 : time : 598, Operation : insert_after, fitness : -1.0
ID#125 : time : 84, Operation : replace, fitness : -1.0
ID#126 : time : 846, Operation : delete, fitness : -1.0
ID#127 : time : 882, Operation : replace, fitness : -1.0
ID#128 : time : 106, Operation : insert_before, fitness : -1.0
ID#129 : time : 911, Operation : replace, fitness : -1.0
ID#130 : time : 781, Operation : delete, fitness : -1.0
ID#131 : time : 1315, Operation : delete, fitness : 0.969696969697
ID#132 : time : 91, Operation : replace, fitness : -1.0
ID#133 : time : 637, Operation : insert_before, fitness : -1.0
ID#134 : time : 916, Operation : replace, fitness : -1.0
ID#135 : time : 534, Operation : delete, fitness : -1.0
ID#136 : time : 828, Operation : delete, fitness : -1.0
ID#137 : time : 102, Operation : insert_before, fitness : -1.0
ID#138 : time : 1297, Operation : replace, fitness : 0.969696969697
ID#139 : time : 906, Operation : replace, fitness : -1.0
ID#140 : time : 819, Operation : replace, fitness : -1.0
ID#141 : time : 1, Operation : insert_before, fitness : -1.0
ID#142 : time : 121, Operation : insert_after, fitness : -1.0
ID#143 : time : 115, Operation : replace, fitness : -1.0
ID#144 : time : 95, Operation : replace, fitness : -1.0
ID#145 : time : 37, Operation : delete, fitness : -1.0
ID#146 : time : 1428, Operation : insert_after, fitness : -1.0
ID#147 : time : 15, Operation : insert_before, fitness : -1.0
ID#148 : time : 90, Operation : insert_before, fitness : -1.0
ID#149 : time : 1501, Operation : replace, fitness : -1.0
ID#150 : time : 1418, Operation : replace, fitness : -1.0
ID#151 : time : 1396, Operation : replace, fitness : -1.0
ID#152 : time : 78, Operation : replace, fitness : -1.0
ID#153 : time : 1344, Operation : replace, fitness : -1.0
ID#154 : time : 1326, Operation : insert_after, fitness : -1.0
ID#155 : time : 496, Operation : insert_after, fitness : 0.984848484848
ID#156 : time : 69, Operation : insert_before, fitness : -1.0
ID#157 : time : 1415, Operation : replace, fitness : -1.0
ID#158 : time : 101, Operation : delete, fitness : -1.0
ID#159 : time : 440, Operation : delete, fitness : 0.969696969697
ID#160 : time : 29, Operation : delete, fitness : -1.0
ID#161 : time : 1326, Operation : insert_after, fitness : -1.0
ID#162 : time : 1394, Operation : insert_after, fitness : -1.0
ID#163 : time : 82, Operation : insert_before, fitness : -1.0
ID#164 : time : 1359, Operation : delete, fitness : -1.0
ID#165 : time : 1441, Operation : replace, fitness : -1.0
ID#166 : time : 95, Operation : replace, fitness : -1.0
ID#167 : time : 15, Operation : delete, fitness : -1.0
ID#168 : time : 14, Operation : delete, fitness : -1.0
ID#169 : time : 1405, Operation : delete, fitness : -1.0
ID#170 : time : 86, Operation : insert_after, fitness : -1.0
ID#171 : time : 1343, Operation : insert_before, fitness : -1.0
ID#172 : time : 92, Operation : insert_before, fitness : -1.0
ID#173 : time : 1335, Operation : delete, fitness : -1.0
ID#174 : time : 496, Operation : delete, fitness : 0.984848484848
ID#175 : time : 1328, Operation : insert_before, fitness : -1.0
ID#176 : time : 95, Operation : replace, fitness : -1.0
ID#177 : time : 1328, Operation : insert_after, fitness : -1.0
ID#178 : time : 106, Operation : replace, fitness : -1.0
ID#179 : time : 45, Operation : insert_before, fitness : -1.0
ID#180 : time : 38, Operation : insert_before, fitness : -1.0
ID#181 : time : 20, Operation : insert_after, fitness : -1.0
ID#182 : time : 133, Operation : replace, fitness : -1.0
ID#183 : time : 1460, Operation : insert_after, fitness : -1.0
ID#184 : time : 1450, Operation : replace, fitness : -1.0
ID#185 : time : 92, Operation : insert_after, fitness : -1.0
ID#186 : time : 1410, Operation : replace, fitness : -1.0
ID#187 : time : 112, Operation : insert_after, fitness : -1.0
ID#188 : time : 1423, Operation : insert_after, fitness : -1.0
ID#189 : time : 1422, Operation : replace, fitness : -1.0
ID#190 : time : 1992, Operation : delete, fitness : 0.969696969697
ID#191 : time : 161, Operation : insert_before, fitness : -1.0
ID#192 : time : 1458, Operation : replace, fitness : -1.0
ID#193 : time : 1464, Operation : replace, fitness : -1.0
ID#194 : time : 675, Operation : replace, fitness : 0.969696969697
ID#195 : time : 621, Operation : delete, fitness : 0.984848484848
ID#196 : time : 1357, Operation : insert_before, fitness : -1.0
ID#197 : time : 100, Operation : replace, fitness : -1.0
ID#198 : time : 1, Operation : insert_after, fitness : -1.0
ID#199 : time : 1747, Operation : insert_before, fitness : -1.0
ID#200 : time : 128, Operation : replace, fitness : -1.0
ID#201 : time : 119, Operation : insert_after, fitness : -1.0
ID#202 : time : 96, Operation : delete, fitness : -1.0
ID#203 : time : 35, Operation : delete, fitness : -1.0
ID#204 : time : 0, Operation : insert_before, fitness : -1.0
ID#205 : time : 1352, Operation : insert_after, fitness : -1.0
ID#206 : time : 1457, Operation : replace, fitness : -1.0
ID#207 : time : 19, Operation : insert_after, fitness : -1.0
ID#208 : time : 152, Operation : replace, fitness : -1.0
ID#209 : time : 120, Operation : replace, fitness : -1.0
ID#210 : time : 187, Operation : replace, fitness : -1.0
ID#211 : time : 2667, Operation : random-crossover, fitness : -1.0
ID#212 : time : 2669, Operation : random-crossover, fitness : -1.0
ID#213 : time : 2658, Operation : random-crossover, fitness : -1.0
ID#214 : time : 2633, Operation : random-crossover, fitness : -1.0
ID#215 : time : 2651, Operation : random-crossover, fitness : -1.0
ID#216 : time : 2652, Operation : random-crossover, fitness : -1.0
ID#217 : time : 2653, Operation : random-crossover, fitness : -1.0
ID#218 : time : 2652, Operation : random-crossover, fitness : -1.0
ID#219 : time : 2652, Operation : random-crossover, fitness : -1.0
ID#220 : time : 2655, Operation : random-crossover, fitness : -1.0
ID#221 : time : 2653, Operation : random-crossover, fitness : -1.0
ID#222 : time : 2658, Operation : random-crossover, fitness : -1.0
ID#223 : time : 2654, Operation : random-crossover, fitness : -1.0
ID#224 : time : 2632, Operation : random-crossover, fitness : -1.0
ID#225 : time : 2656, Operation : random-crossover, fitness : -1.0
ID#226 : time : 2659, Operation : random-crossover, fitness : -1.0
ID#227 : time : 2660, Operation : random-crossover, fitness : -1.0
ID#228 : time : 2659, Operation : random-crossover, fitness : -1.0
ID#229 : time : 2656, Operation : random-crossover, fitness : -1.0
ID#230 : time : 2634, Operation : random-crossover, fitness : -1.0
ID#231 : time : 2653, Operation : random-crossover, fitness : -1.0
ID#232 : time : 2633, Operation : random-crossover, fitness : -1.0
ID#233 : time : 2633, Operation : random-crossover, fitness : -1.0
ID#234 : time : 2652, Operation : random-crossover, fitness : 0.969696969697
ID#235 : time : 2628, Operation : random-crossover, fitness : -1.0
ID#236 : time : 2647, Operation : random-crossover, fitness : -1.0
ID#237 : time : 2646, Operation : random-crossover, fitness : -1.0
ID#238 : time : 2645, Operation : random-crossover, fitness : -1.0
ID#239 : time : 2629, Operation : random-crossover, fitness : -1.0
ID#240 : time : 2648, Operation : random-crossover, fitness : -1.0
ID#241 : time : 97, Operation : insert_after, fitness : -1.0
ID#242 : time : 31, Operation : replace, fitness : -1.0
ID#243 : time : 93, Operation : replace, fitness : -1.0
ID#244 : time : 774, Operation : delete, fitness : 0.984848484848
ID#245 : time : 807, Operation : delete, fitness : -1.0
ID#246 : time : 1074, Operation : replace, fitness : 0.984848484848
ID#247 : time : 13, Operation : delete, fitness : -1.0
ID#248 : time : 79, Operation : replace, fitness : -1.0
ID#249 : time : 27, Operation : delete, fitness : -1.0
ID#250 : time : 634, Operation : insert_after, fitness : -1.0
ID#251 : time : 681, Operation : insert_after, fitness : -1.0
ID#252 : time : 588, Operation : insert_after, fitness : -1.0
ID#253 : time : 66, Operation : insert_before, fitness : -1.0
ID#254 : time : 99, Operation : insert_after, fitness : -1.0
ID#255 : time : 1004, Operation : delete, fitness : 0.969696969697
ID#256 : time : 593, Operation : replace, fitness : -1.0
ID#257 : time : 88, Operation : replace, fitness : -1.0
ID#258 : time : 106, Operation : insert_before, fitness : -1.0
ID#259 : time : 649, Operation : delete, fitness : -1.0
ID#260 : time : 71, Operation : insert_after, fitness : -1.0
ID#261 : time : 14, Operation : insert_after, fitness : -1.0
ID#262 : time : 777, Operation : delete, fitness : -1.0
ID#263 : time : 77, Operation : delete, fitness : -1.0
ID#264 : time : 598, Operation : insert_after, fitness : -1.0
ID#265 : time : 30, Operation : delete, fitness : -1.0
ID#266 : time : 448, Operation : delete, fitness : 0.939393939394
ID#267 : time : 529, Operation : insert_after, fitness : -1.0
ID#268 : time : 33, Operation : delete, fitness : -1.0
ID#269 : time : 97, Operation : insert_before, fitness : -1.0
ID#270 : time : 33, Operation : delete, fitness : -1.0
ID#271 : time : 123, Operation : insert_after, fitness : -1.0
ID#272 : time : 17, Operation : insert_before, fitness : -1.0
ID#273 : time : 753, Operation : replace, fitness : -1.0
ID#274 : time : 911, Operation : delete, fitness : 0.984848484848
ID#275 : time : 707, Operation : insert_before, fitness : -1.0
ID#276 : time : 584, Operation : insert_after, fitness : -1.0
ID#277 : time : 79, Operation : insert_before, fitness : -1.0
ID#278 : time : 595, Operation : insert_after, fitness : -1.0
ID#279 : time : 27, Operation : delete, fitness : -1.0
ID#280 : time : 711, Operation : replace, fitness : -1.0
ID#281 : time : 34, Operation : delete, fitness : -1.0
ID#282 : time : 102, Operation : insert_before, fitness : -1.0
ID#283 : time : 615, Operation : insert_before, fitness : -1.0
ID#284 : time : 40, Operation : delete, fitness : -1.0
ID#285 : time : 701, Operation : insert_before, fitness : -1.0
ID#286 : time : 75, Operation : replace, fitness : -1.0
ID#287 : time : 63, Operation : insert_before, fitness : -1.0
ID#288 : time : 990, Operation : insert_before, fitness : 0.984848484848
ID#289 : time : 68, Operation : replace, fitness : -1.0
ID#290 : time : 29, Operation : delete, fitness : -1.0
ID#291 : time : 588, Operation : insert_after, fitness : -1.0
ID#292 : time : 540, Operation : replace, fitness : -1.0
ID#293 : time : 77, Operation : insert_after, fitness : -1.0
ID#294 : time : 84, Operation : insert_after, fitness : -1.0
ID#295 : time : 12, Operation : delete, fitness : -1.0
ID#296 : time : 29, Operation : delete, fitness : -1.0
ID#297 : time : 634, Operation : insert_before, fitness : -1.0
ID#298 : time : 595, Operation : replace, fitness : -1.0
ID#299 : time : 695, Operation : insert_after, fitness : -1.0
ID#300 : time : 1035, Operation : insert_after, fitness : 1.0
### Failure Time Ratio ###
FTR:0.623906705539(25038/40131)
failure variants:0.913333333333(274/300)
### Solution Time Ratio ###
the solution ID : 300
STR:0.0257905359946(1035/40131)
